id,genre,track_name,artist_name,valence,energy;
0r9mm1gIi4oUc4ZvhXJi38,forro,A Volta Da Asa Branca / São João Na Roça,Forro In The Dark,0.894,0.726;
1qamKCfDlcPV44niEiQsOa,forro,Faço Chover (It Will Rain),Calcinha Preta,0.469,0.729;
3s30lOHIcjkNlzCaiO0daM,forro,Pequenininha/ Até Mais Vê,Baião D4 / Rastapé,0.896,0.672;
0rycni6vwYWlKc7d1FrVI6,forro,Forró no Malagueta,Forroçacana,0.973,0.92;
2YBfQoDUSUS2Llw8WXuCeJ,forro,Abertura,Banda Garota Safada,0.0549,0.888;
3y6eWQ0nGQMUvz15Rie4cJ,forro,Quando Eu Te Vejo Eu Choro,Aviões do Forró,0.93,0.707;
3i5kEr90mGWB0yPwO5xTYh,forro,Amor da Minha Vida,Calcinha Preta,0.582,0.407;
46yAhqjBAlW9HUT6wQ19Em,forro,É o Pente,Various Artists,0.707,0.962;
0ZoRzETRm0XGhiVL5MZbZB,forro,Menino Angola,Menina do Céu,0.924,0.779;
3NEJPh2TSrhew37L7qlnXA,forro,De Joelhos (Ao Vivo),Banda Calypso,0.293,0.45;
6AhuxzMcFUg3mhTS3WlWB5,forro,Levitar,Various Artists,0.723,0.96;
6P8Mh5I0jtGLa0gJBwBuNu,forro,Só Fazendo Love,Various Artists,0.967,0.876;
67bGZnm5wHItH8QKRzs3lU,forro,Vou Te Pegar,Aviões do Forró,0.922,0.952;
30bK5pP3HYwpmA4i7jxbSl,forro,Forró em Limoeiro/ Sebastiana/ O Canto da Ema,Baião D4 / Rastapé,0.916,0.702;
3Ge10xLO0XHPuQnaLXh253,forro,Meu Grito de Amor,Bonde do Forró,0.434,0.62;
6mLbwSfv5vvNte2TbngUkq,forro,Uma Noite de Prazer,Banda Magníficos,0.93,0.697;
6FPWQnIf5ESbN2utcwbfv1,forro,Diga a Ela,Gilberto Gil,0.537,0.314;
1AHI2mv2kA94l9LtME7hdf,forro,Amor Dos Amantes,Raiz Do Sana,0.581,0.373;
2NcbZIXzHNseppP3aWITwG,french,L'amour avec toi,Michel Polnareff,0.334,0.472;
7ESvTDSRlElT4dHsEQIjVE,french,Je sais pas,Céline Dion,0.108,0.437;
2zwwRsyeR2OkWY2dhYEAVJ,french,Quand On A Que L'amour,Jacques Brel,0.523,0.264;
5e9rm7kBstxsU1Evu1hwzv,french,La bombe humaine - Remasterisé En 2006,Téléphone,0.151,0.686;
7pVdutDGxvYYqQTCER16sl,french,Ciel de lit,Brigitte Bardot,0.962,0.518;
6sn7zCqptRm5JMz9olKqST,french,Dernière danse,Indila,0.268,0.457;
12GiNzAQpk0nKPvCm8brAQ,french,La Chanson de Catherine,Édith Piaf,0.368,0.0929;
6GKVPJAn4If4mdREJfaPdU,french,Siffler sur la colline,Joe Dassin,0.538,0.602;
3Sox8q5sfG6qY8zh1pVxfb,french,Sur ma vie (Remastered),Various Artists,0.42,0.367;
2UC5XnHA1Wn9FjQmbjNca9,french,L'aventurier,Indochine,0.633,0.909;
1jL4dBrmBpkAwxiMFzHulz,french,Rockollection,Laurent Voulzy,0.788,0.54;
2UE1LplKFZwAQmDOMd2I5n,french,La chanson des vieux amants,Jacques Brel,0.231,0.26;
3jfr0TF6DQcOLat8gGn7E2,french,Do I Wanna Know?,Arctic Monkeys,0.405,0.532;
05EqJWLF2YqwlBrX8MWiOK,french,Paris,David Donatien,0.496,0.286;
79dWaFoHkhoPZ4dd5g68zB,french,L'hymne de nos campagnes - Live,Tryo,0.779,0.525;
4HY0r40I8XhNXYTu94OWdq,french,Gamine,Zaz,0.871,0.89;
0nCFz10Ho0HgDDKkilrriA,french,Oh La La,Brigitte,0.548,0.678;
6APJjwrtVrFllc5wFD9Tg6,french,Le Vent Nous Portera,Noir Désir,0.798,0.721;
4IOWZmBVc0GqfuoQcAkirT,french,Problèmes d'adultes,Sexion d'Assaut,0.501,0.66;
7tYLyoMAzQDrcCTUE3b6bS,french,J'aime plus Paris,Thomas Dutronc,0.524,0.61;
10Os3huy3eXl0mkl7rRIvh,french,Non non non (Ecouter Barbara),Camélia Jordana,0.4,0.636;
2KYDmcfbrtlrfduYd6dVLz,french,La bastille,Jacques Brel,0.548,0.458;
5AblLyBq3BDpDoo1vgXZYO,french,I <3 U SO,Cassius,0.136,0.798;
5psThz6OtPQboQPvakrz0R,french,Ca Me Vexe,Mademoiselle K,0.241,0.82;
6jiUhLBjMV8ve9eORFDsi6,french,A toi,Joe Dassin,0.846,0.609;
4ONxNDUiBKOeNs3J8FCsra,french,Jolie Môme,Léo Ferré,0.6,0.535;
74yDV47Q7hpOluBpyvHUnS,french,Les Femmes C'Est Du Chinois,Serge Gainsbourg,0.446,0.256;
4i7SuflHJsKPggv8uOFWDJ,french,Les bles,Jacques Brel,0.868,0.556;
0FEVUbmIt3BZrY2DzwkA7o,french,Pas Besoin De Toi,Joyce Jonathan,0.306,0.432;
1z8SULDAA6rKLCeM4Kqn12,french,Bonnie And Clyde,Brigitte Bardot,0.596,0.594;
0bXpmJyHHYPk6QBFj25bYF,french,Intro,The xx,0.152,0.778;
0KohQOskshsDecSU758hCG,french,Une Jolie Fleur,Georges Brassens,0.895,0.132;
782KngifUcBIOrifrVHITF,french,Mets pas celle-là,Sexion d'Assaut,0.646,0.879;
7Bt2owtF42ZeyXd8QE6cL1,french,Ma préférence,Julien Clerc,0.31,0.383;
2vBRXVkJyEuMNZ3sZly1lp,french,Sur la planche 2013,La Femme,0.18,0.808;
6DFzpa0eHyEkvQ2oeewmA2,french,Déjeuner en paix,Stephan Eicher,0.627,0.824;
6pFZIneQWt7wBLNVRD06VT,french,Pour un flirt - Live à l'Olympia / 1992,Michel Delpech,0.793,0.802;
4WK5K71gLhB7oT6ovOMEAC,french,Amours,Louise Attaque,0.723,0.874;
1MERmFLlpxIYuiTWOiRX7B,french,L'accordeoniste,Édith Piaf,0.742,0.363;
6LxFuAjKARWoTxnvKGzPQF,french,Mme Pavoshko,Black M,0.777,0.881;
1xV0oR5W2B7ra97ehvTeGs,french,House'llelujah,Stromae,0.491,0.569;
3E3rNAsXWbowqKLjdj23En,french,A cause de l'automne,Alizée,0.625,0.863;
7gHRVNiuL66Z6fE6DwZaFT,french,Jardin d'hiver,Henri Salvador,0.573,0.144;
0fbe4YswD2J0xfeSFRcq6e,french,T'es beau,Pauline Croze,0.505,0.506;
0hyF5fu3xRkslfTC0y15LX,french,La fée,Zaz,0.935,0.735;
4D2nYW0lvUSkkaQsD9B21F,french,Ne Me Laisse Pas L'Aimer,Brigitte Bardot,0.921,0.499;
1JVRh84ZqZy54HCq8h07IO,french,Le moribond,Jacques Brel,0.743,0.623;
4BuS4mWBsaVyBpOaoFEWfZ,french,Be My Baby,Vanessa Paradis,0.963,0.683;
"1MOl6vGP299N8vd4zaHMTE,funk,""Outstanding - Original 12"""" Mix"",The Gap Band,0.849,0.504";
0hyZgl8tHThlycPEVwBpax,funk,Baby Love,Mother's Finest,0.956,0.783;
0BRETWVsgLUOyuw1GQdhiG,funk,Fire on the Bayou,The Meters,0.975,0.61;
1uxzFavoQSzR6NhzeSbHdM,funk,I Wanna Be Your Lover - Single Version,Prince,0.83,0.442;
6OBeM4d4RGzxcMphQVSgED,funk,Love Rollercoaster,Ohio Players,0.491,0.889;
2bAmuf7gFx5ziCMcGYjw2v,funk,Ffun,Con Funk Shun,0.853,0.64;
3T2CGUAb3plUAE1O4C8St9,funk,Freak U,Nils Landgren Funk Unit,0.799,0.598;
4BO3iUMPSAgFmZ30MV8rBO,funk,It's Serious,Cameo,0.947,0.775;
56zGhoVjHxTQTEn1udEOCb,funk,Fight the Power - Pt. 1 & 2,The Isley Brothers,0.755,0.745;
4dwrL3Z5U2RZ6MZiKE2PgL,funk,Superstition,Stevie Wonder,0.863,0.751;
4Gg7js0Xz6yvnTc3QkWkTu,funk,Shake Your Rump To The Funk,The Bar-Kays,0.784,0.907;
3O74zfxMcavmMSfoHk5OZW,funk,A Chance For Peace,Lonnie Liston Smith,0.963,0.691;
0mLAgHQP1BOkoHhDu622BQ,funk,Get Down On It,Kool & The Gang,0.966,0.646;
2k7ysbG2zy03fCZOax5HjJ,funk,The Cisco Kid,War,0.961,0.858;
26FOglnpqOEWUyspcbNYq6,funk,Got to Be Real - Single Version,Cheryl Lynn,0.886,0.599;
1bYBLZUHKK0m93qZ4cMWJC,funk,Play That Funky Music,Wild Cherry,0.901,0.87;
4XsH9zBWPOCdXoH9ZDdS8r,funk,Superfly,Curtis Mayfield,0.748,0.708;
3vtndp1juzqgWOe4rQIP9V,funk,High Time,Ole Børud,0.948,0.78;
11SrXDwSAftI8pioXBKtGN,funk,Freedom,Soulive,0.859,0.871;
"0RgcOUQg4qYAEt9RIdf3oB,funk,Shining Star,""Earth, Wind & Fire"",0.799,0.692";
4FuSwwcHdeSuZcdA4Sice2,funk,Give Up The Funk (Tear The Roof Off The Sucker),Parliament,0.806,0.579;
3F0ciwEhXa4ExmJIkBJmkJ,funk,Think (About It),Various Artists,0.715,0.608;
7b8s4Z0abQQ4x4jpct4GjR,funk,Cissy Strut,The Meters,0.709,0.799;
6jMpvxSOhGirrDniVBqEjH,funk,Reach Out,George Duke,0.917,0.64;
7BaCmGzaj4tzJkPT2JhkxO,funk,Workin' Day And Night,Michael Jackson,0.849,0.963;
5hWLHFSmomXmeTXEE478My,funk,Mary Jane,Rick James,0.881,0.82;
3Ho35OJixLg20qshXRgfBs,funk,More Bounce to the Ounce,Zapp,0.839,0.762;
75M0s0wMaMxORYUZS3DZ6E,funk,Solid Like The Rock,Rocco Prestia,0.896,0.556;
3nqP8YOhxJPdUzXJWbdKyT,funk,Don't Stop (feat. Tiffany Austin),Orgone,0.928,0.88;
1E2PoZuAm8OVEyIzT2SAvD,funk,Knockin' em Down (Feat. Bruce Briney & Kurt Kupcho),Phat Phunktion,0.601,0.82;
6Pb0WHqmmTL308Z2uQrNP1,funk,Slippery When Wet,Commodores,0.944,0.866;
65QiQd4yytULgtiBL7b6ai,funk,Fire,Ohio Players,0.82,0.807;
4uDPo1KjluMUZ6F15zp4n9,funk,Dance Wit Me,Rufus & Chaka Khan,0.91,0.736;
3hPjqX0kd294vzmyKvJn6u,funk,I Couldn't Love You More,Incognito,0.619,0.688;
09bDHWxnX2BjMPbj30PRQ4,funk,Do U Want It?,Papa Grows Funk,0.923,0.852;
2x1LQq8lsUzAA2wNj8yjC9,funk,Pick Up the Pieces,Average White Band,0.889,0.853;
1PkMWk02bzigX3neSBa5we,funk,Watermelon Man,The J.B.'s,0.85,0.576;
06ObEGGlc8iwNI3vmtRm1s,funk,Standing On The Verge Of Getting It On,Funkadelic,0.757,0.777;
6SLHenZf92A605uJP5dURV,funk,Pick Up On Your Line,Jurassik Funk,0.8,0.687;
1OO2Fp9PsnaayiekeXuGJX,funk,Tell Me Something Good,Rufus & Chaka Khan,0.757,0.546;
6emEzY0U6EGCkbQJZvoAvn,funk,Got To Be Enough,Con Funk Shun,0.977,0.718;
2XKmD2Fy4rVWzL7CFDpd2s,funk,The Payback,James Brown,0.73,0.793;
7cnWNeQIQutKJmL3MZSfr6,funk,Do It Like You Do,Lettuce,0.835,0.525;
1TB0dZqFRQsnf4fLLLRKQV,funk,Just Kissed My Baby,The Meters,0.961,0.615;
0xbkxTqSaW5blsYgRXpB5I,funk,Funkin' for Jamaica,Tom Browne,0.656,0.776;
0G3fbPbE1vGeABDEZF0jeG,funk,Good Times,CHIC,0.893,0.657;
1EIl3D1fyxXRuzcUw3bxen,funk,Dream On Dreamer,The Brand New Heavies,0.96,0.835;
13v3siPyvy5TTEZYmGPPse,funk,Give It To Me Baby,Rick James,0.965,0.727;
2INsiycUgobLSy4ksO4MzK,funk,Paint The Toon (feat. Connie Lush),6ix Toys,0.902,0.967;
71tafQXxEtS3T5WsFlhoq2,funk,Rock Me Again & Again & Again & Again & Again & Again - Single Version,Lyn Collins,0.954,0.586;
42U3kmlHSa2vuOH8TFJSaY,garage,Keep On Movin',King Tuff,0.76,0.816;
3484e3K74vF36uF5GhAYyP,garage,Blaze That Sitar,J Nas,0.593,0.852;
2LPrOEdd0eN5Ly2y0Va6T7,garage,Can't Get It Back - Ignorants Radio Edit,Mis-Teeq,0.548,0.698;
1vbQfjuzShxD4Occn6eR5m,garage,I'm Finding It Harder To Be A Gentleman,The White Stripes,0.371,0.53;
6vYJgpJnTPCxSroWp9RTNj,garage,Busted,The Black Keys,0.509,0.815;
4fPBB44eDH71YohayI4eKV,garage,You Only Live Once,The Strokes,0.968,0.908;
0FUAjC0nbgtIypznaCfmVj,garage,In The Cornbelt - Larry Levan Mix,Various Artists,0.769,0.725;
6F0vYabO6LxB423SbjmJtP,garage,Stranger,King Tuff,0.0478,0.975;
6tVjcfkg648NG5bXrstJij,garage,Harvester Of Sorrow,Metallica,0.59,0.842;
7GYe2vsS1yi5Ki1Kl96INM,garage,Love To Love You,Various Artists,0.681,0.93;
3stnrhzN0lzZFskbaZ5sEw,garage,Scandalous - U.S. Radio Edit,Mis-Teeq,0.651,0.668;
1pqxpENiPYr3rm3RyOYlNO,garage,Mystery of Being,Various Artists,0.523,0.872;
0ltBH1JNzSvQJPjJpvTu9B,garage,Whistle,Flo Rida,0.75,0.933;
5QW1qQX3eTp2ipy98hf5ob,garage,Whore,FIDLAR,0.375,0.868;
2ANizw1jaLMP5UQHYyOvri,garage,Don't Tread On Me,Metallica,0.682,0.833;
5t7aVDCumKdOtbkrAsFm1r,garage,Catherine,Various Artists,0.953,0.943;
6Wh9HTCErSooSyTyxWeDFz,garage,Stranger In The House,Various Artists,0.362,0.922;
0NsUvQVaWzxu1Sb8ou6sLv,garage,Ride,The Vines,0.666,0.927;
2res3Ptlahsu1kh5XtFhu4,garage,Future Starts Slow,The Kills,0.492,0.746;
0ElRzK07sc9eszyk1ea9Ab,garage,Human Fly,The Cramps,0.305,0.849;
63FmCXIc4lmEq9fNqGkQ57,garage,Archangel,Burial,0.521,0.849;
5bX0VtiGgRx9MDEUkWvN5X,garage,Haters,More Fire Crew,0.432,0.833;
33ytgjBqchYHhhRfKWMCvH,garage,Fell In Love With A Girl,The White Stripes,0.379,0.977;
4APUU8TO1purHH9iHURdeN,garage,Glazin',Jacuzzi Boys,0.579,0.775;
0BQH5uHglCuHVImyCjOOHc,garage,Unknown Brother,The Black Keys,0.209,0.552;
09QvRDQFnrgW7bFuG58WE7,garage,I Can't Give It Up (feat. Nadia),Artful Dodger,0.964,0.708;
4RAQR8aH5CVeIR5lds5Wmv,garage,King Of The Freaks,Various Artists,0.397,0.922;
1GTHfNDbLFT6pgDFJvPFxu,garage,Ball And Biscuit,The White Stripes,0.627,0.654;
7sMI4ct1Zmzglj8Wp4QXIw,garage,Dane the Go-Go,Various Artists,0.666,0.919;
1UkOvSbGvYRZ9ZfRF8lbV2,garage,138 Trek,Various Artists,0.945,0.866;
63ECB1wcDixLtLdx2pAeIg,garage,Wake Bake Skate,FIDLAR,0.557,0.96;
2DCy3pZSZOlFlejfO1DnlI,garage,Baby Should Have Known Better,Various Artists,0.626,0.945;
3SmpOx1tdaIuXOvbq41BrN,garage,See Saw,Jay Reatard,0.537,0.956;
4dGJf1SER1T6ooX46vwzRB,garage,Chicken Fried,Zac Brown Band,0.807,0.713;
6uEyGA86fFogA1Jb2B3Vqk,garage,Navajo,Black Lips,0.586,0.891;
2GdgR5kZgBgH4eQzvOgc1g,garage,Leper Messiah,Metallica,0.54,0.851;
2MVwrvjmcdt4MsYYLCYMt8,garage,Tighten Up,The Black Keys,0.567,0.705;
3jjQHULAVn71k40mKwGMiV,garage,Juicebox,The Strokes,0.547,0.981;
4277Xz7AdiDutHRSA9r6vd,garage,Belinda,Various Artists,0.376,0.908;
78b9r1R7p7uX0EyJvKMEz0,garage,Pencil Pimp,Sepalcure,0.316,0.768;
3AVZaAbDvR6rs2NN4n0aAF,garage,Ace of Spades,Motörhead,0.209,0.99;
7a8btYFhpBw9WMgSqP9F1P,garage,Family Tree,Black Lips,0.296,0.971;
7i4ZsMyfr9wYHJJP2xHrUR,garage,Loverman,Nick Cave & The Bad Seeds,0.389,0.49;
0ydgFPcYrxaHgVuLd17mjh,garage,Salute Your Solution,The Raconteurs,0.498,0.946;
0RkvaJraEJFlb7gJ8mYPMQ,garage,Blue Blood Blues,The Dead Weather,0.515,0.943;
0i5el041vd6nxrGEU8QRxy,garage,Cruise,Florida Georgia Line,0.878,0.948;
4zsmbCgzPCS93IWeZlnBSZ,garage,You & Me,Disclosure,0.601,0.854;
"4QOocrkfWnwXv8Qa6QaeA0,garage,""Sambuca - Agent X """"Flaming Sambucca"""" Remix (feat. Dennis G)"",Wideboys,0.964,0.837";
6nE5RgNaFN5E5bpXeH2z9M,german,Stadt,Cassandra Steen,0.762,0.78;
6KHvikAcwELosBAFgEiBWX,german,Bis zum Schluss (with Silbermond),Curse,0.49,0.784;
4mNtvDIWn5CCOojVZVXqwC,german,Ich kann alles sehen,Tim Bendzko,0.591,0.491;
37cWfmxcxJ91gO4v6nX7wS,german,..Hab' Gehört..,Samy Deluxe,0.808,0.776;
4YXa54pGlltm8xygwI2GKb,german,Lagerhalle,Die Orsons,0.238,0.627;
2NirUUtgFUdnyajxfyLwYj,german,Der Junge ist verliebt,Pohlmann.,0.876,0.552;
0U1zTFWaHmwxcNGF4ElGLR,german,Endlich angekommen,Casper,0.153,0.492;
2afyLDZl20p10tZTMbCtqM,german,Zünde alle Feuer,Philipp Poisel,0.139,0.596;
04qM6zXGNgGQBCidWQ0ZNY,german,Stark,Ich + Ich,0.524,0.706;
3c7Av4WiG86HMAYBd0816h,german,Lass uns Leben [Remastered],Westernhagen,0.437,0.415;
38TrJNG1m14RlLUmz6FLXh,german,Weit weg,Bosse,0.244,0.864;
1w1jE4SbJCsiVh396A0CBZ,german,Hier bin ich wieder,Sido,0.703,0.867;
2ioprMrfEcWyQQyLUrEkqq,german,November,Juli,0.317,0.567;
7zyki4FEaC6OPAJ1BDG9E4,german,Neue Männer braucht das Land,Various Artists,0.815,0.794;
5la3Ns6Kijy768nRHOvpCL,german,Wenn jetzt Sommer wär,Pohlmann.,0.54,0.529;
76BuO4I0z3MEVlvWaLZOZc,german,Ich hab dich lieb - Live,Herbert Grönemeyer,0.235,0.522;
0XzkemXSiXJa7VgDFPfU4S,german,Blurred Lines,Robin Thicke,0.863,0.503;
"6CG4zofdFE0JuGNZPUpyYw,german,""Schatz, du Arschloch!"",Weekend,0.933,0.737";
6ckugI9QO9CBdw8zOALBcz,german,Regen und Meer,Juli,0.254,0.573;
1UofqTNHDFlmbXNO8yIB0q,german,König von Deutschland,Rio Reiser,0.733,0.962;
0gxiSodCwstzLlqBx9J5ZK,german,Diese Zwei,Eko Fresh,0.721,0.745;
68PHBS4CsrBK8QnRmeGqup,german,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,0.299,0.683;
4qALq8osYAf1bVTHx9QmD3,german,Mitten im Paradies,Helene Fischer,0.633,0.922;
0MgNuySpNzN6hSpNCeHreF,german,17 Worte,Thees Uhlmann,0.635,0.928;
0kJO1YKWCCKdWNqvSCLRTb,german,Isso,Mateo,0.456,0.814;
2T33vUKGiad2icwIJWIqr3,german,Vergessen ist so leicht,Tim Bendzko,0.119,0.467;
3nT3p9u2SMB5FUASO7ao9l,german,Horst & Monika - Single Version,Die Orsons,0.522,0.668;
0s8PVYJmTc7T7kWk4HrAMv,german,Bleibt alles anders,Herbert Grönemeyer,0.367,0.87;
2n2dKxJm1GluuMd7jZl2gS,german,Baby du riechst,257ers,0.474,0.914;
5lCUVrHsk2WR11x8Ds7mT2,german,Konfetti,CRO,0.639,0.888;
56WCA4cUCgOE7ffNN40br2,german,Yes Sir,Genetikk,0.9,0.83;
7IkS5PNqKO06QFJ0sh2JmX,german,Beinah,Clueso,0.432,0.385;
6QPKYGnAW9QozVz2dSWqRg,german,Someone Like You,Adele,0.288,0.321;
6saB5d3szP0LC8cFcqsOY7,german,Taxi nach Paris,Various Artists,0.309,0.732;
0VagObodvdPLGctOuSyjaQ,german,Weck Mich Auf,Samy Deluxe,0.659,0.649;
4bUEMyovq3NyZ0JyRwtSID,german,Wieder Winter,Kraftklub,0.442,0.958;
0pgx8fWphTTM9Kv5KjWpXy,german,Reimemonster (feat. Ferris MC),Afrob,0.893,0.8;
500DIQTPiinZRrRmBnbflk,german,Wärst du immer noch hier?,Bushido,0.688,0.75;
"2OR5pBITZWwLkbUI9WGdOC,german,Mittelfinger hoch,""Casper, Favorite & Kollegah"",0.459,0.888";
59iYwCx4viykeT108FM8Fz,german,World In Our Hands,Taio Cruz,0.616,0.793;
5d3sBtBgrxCGQWOfcDC7g4,german,Eiskalt,Culcha Candela,0.71,0.747;
5nTIFhiEQAsOhl7LBdqdSO,german,Wie Du,CRO,0.873,0.756;
5sGcWNWTOpdCz2MkPCKajV,german,KussKussKuss,Fettes Brot,0.784,0.912;
2Wd8uRziO1CdWeOLzrffVU,german,Nessaja,Peter Maffay,0.449,0.441;
0oz3KxpWaRBWyc0vG6kIgy,gospel,God's Grace,Trin-I-Tee 5:7,0.699,0.418;
53KALPRBhPwJtUTJmZkchA,gospel,Continuous Grace,Smokie Norful,0.358,0.518;
4EOFfKftg1i1cz068qfB8h,gospel,Before I Tell Them,Yolanda Adams,0.08,0.252;
52pijIByRjpSluOWeona7T,gospel,The Storm Is Over Now,Kirk Franklin,0.189,0.457;
4QLvAMmUi7xotAMVSz2nTY,gospel,Yahweh,Mali Music,0.242,0.747;
0WYyfWRt2UbrVZAR9wtnZS,gospel,It Is Well,Mary Mary,0.36,0.116;
4bBmo2Vmd0IGc964hRXZEw,gospel,You Are Great,Juanita Bynum,0.268,0.577;
0ShNbSPyKaVhHJVWlXMgyO,gospel,Teach My Hands To War,Marvin Sapp,0.374,0.963;
49AUIsTva9POaPaD43QxLE,gospel,The Least I Can Do,Smokie Norful,0.207,0.534;
5tIYkOPXkLiPKZ39vV1KlB,gospel,Glory To Glory To Glory,Fred Hammond,0.801,0.916;
3KBPPaE0xfaqHsFzJgT7Ex,gospel,Safety In His Arms,Tamela Mann,0.337,0.239;
4E2ee31GFRRnsDBQggiqnC,gospel,Every Praise - (album edit),Hezekiah Walker,0.327,0.746;
537bauuRZw1QMo3Ya4vZrz,gospel,He's Able,Kirk Franklin,0.499,0.805;
31I5TAr32RWTepOuPRMmXF,gospel,Dirt,Mary Mary,0.737,0.628;
22OtjOmIcTQbUe5TzACJIs,gospel,Addictive Love,Bebe & Cece Winans,0.593,0.86;
6v4WAfKvSuvA6iFTUPVif8,gospel,Never Seen The Righteous - Live,Donald Lawrence & The Tri-City Singers,0.551,0.962;
3nAL7SbBrEUcDGDAQofFfG,gospel,We Are Victorious (feat. Tye Tribbett),Donnie McClurkin,0.583,0.886;
7Lh8y7zjKuvDibG4Q1Wy9I,gospel,The Process,Kirk Franklin,0.156,0.211;
7vQWCBBdbGuOg0rXyWS8KL,gospel,Comfort Zone,Marvin Sapp,0.289,0.669;
6vaVnDQkQXWZTpvzYMrq2i,gospel,It's O.K.,Bebe & Cece Winans,0.167,0.541;
5qC0q1wg3Sb8njFjLECiSE,gospel,Praise Him,Smokie Norful,0.715,0.917;
5LefxRDrTuwjdtxPr4v3sD,gospel,Faithful To Believe,Byron Cage,0.747,0.884;
6cNM6IFZe2n6dUAwsPEk7G,gospel,How Much We Can Bear,Hezekiah Walker,0.502,0.889;
3lO7pZnofGE8rrGBzgJewI,gospel,Encore,James Fortune,0.322,0.409;
0MqK9lvoxeAOVvSy1lmCB3,gospel,Total Praise (feat. Richard Smallwood),Donnie McClurkin,0.161,0.541;
040huBM5Mhnoy6iTCAe2Yr,gospel,Change Your Nature,Bebe & Cece Winans,0.305,0.866;
04QtxsuebPeuj3EvQzidEj,gospel,Conquerors,Kirk Franklin,0.168,0.543;
5WyVxWbr6OrI3CuDlJ9h1j,gospel,He's Working It Out For You - Ult Version,Shirley Caesar,0.312,0.682;
"7FNxW6xDbaOW7RSBlkBwUm,gospel,""Sunday Kinda Love (feat. Aaron Lindsey, PJ Morton & Nikki Ross)"",Israel Houghton,0.554,0.676";
5fgHzPRDq0oneR7ub1yFtn,gospel,More Than What I Wanted,CeCe Winans,0.619,0.563;
5J3YnvdALiCYOzqY2PJHqy,gospel,G. A. Hymn (Who Else But God) - Live,Tye Tribbett,0.349,0.14;
1nx7Om9pc6CbQgf78ZIkYo,gospel,Just a Prayer Away,Yolanda Adams,0.201,0.121;
66mi3OKkrYHZkV9T62Ytyy,gospel,Let The Church Say Amen - Radio Edit,Andrae Crouch,0.265,0.536;
6sgB1s6iY6zktVXKYDd99n,gospel,I Trust You - Testimony,James Fortune,0.538,0.727;
5vtp7w6Y4eWsrE7dczBuuc,gospel,God Is Great,Ricky Dillard & New G,0.473,0.939;
5lzyOqwBFPu2MIBJ1Rnf8r,gospel,Are You Ready,Mary Mary,0.387,0.712;
1yXL6qHPnnrcvBrdTPF3iI,gospel,Happy - Live,Tasha Cobbs Leonard,0.325,0.856;
6pgVxDY75tlWKBvgcacD9l,gospel,Love God Love People,Israel Houghton,0.49,0.687;
3rCfthri1A9TKD3Wvr0n3V,gospel,Stayed On You - Live,Tye Tribbett,0.592,0.918;
56HKr7Ovad76BYC1uJM77W,gospel,Keep It Movin',Marvin Sapp,0.721,0.848;
50JL0FUhaBmXlYLMVZHhIF,gospel,I'm Running,Mary Mary,0.729,0.855;
0gCzscqe5QsyBOAnA2FXkR,gospel,Who Is Like Our God?,Deitrick Haddon,0.551,0.618;
5tYW3SKDcVxINrb7KOOb43,gospel,Yes You Can,Donnie McClurkin,0.864,0.814;
44pVuGZTRdCrhIpGpCRUf4,gospel,Holy Is Our God,James Fortune,0.599,0.722;
0Z2DaKiwLWfTuItxHWFTsR,gospel,Life & Favor (You Don't Know My Story),John P Kee & New Life,0.335,0.707;
4qzO3ttrKNalcBoinN075h,gospel,Praise Is What I Do,Shekinah Glory Ministry,0.158,0.469;
101bQL8lRVXyhJpvOJZ2kG,gospel,God Favored Me (Part II) featuring Marvin Sapp and DJ Rogers,Hezekiah Walker,0.432,0.71;
4KNc21J4RPztm1ZZSCokg3,gospel,Joy (with Georgia Mass Choir),Whitney Houston,0.572,0.697;
7Jqy7HplSe30xvrWUUJS1e,gospel,Ordinary Just Won't Do,Commissioned,0.359,0.467;
3ndpvYrCGUwAQbw12L3zgc,gospel,I Want My Destiny,Fred Hammond,0.715,0.679;
60ig0jG8TkhAwfDRUbP6Eo,goth,Head Like a Hole,Nine Inch Nails,0.416,0.8;
7JF9Fq7e4P4Joh8aIxNMox,goth,Beyond Belief - Live in Miskolc,Epica,0.529,0.939;
7CTlFg2B4U07PwQVEPT9a0,goth,Not Enough,Delain,0.251,0.82;
4eGHEHqoDMMejzPhRFTc7p,goth,I Don't Wanna Be Me,Type O Negative,0.0449,0.977;
2edSHS8PhbiPgLxQhMpMkO,goth,Nemo,Nightwish,0.375,0.744;
7cTnSHp1m0maymeEuebHI6,goth,Bury Me Deep (Remastered),Sisters of Mercy,0.19,0.485;
6zRuX3oCqWin77MS7hATwE,goth,I Make The Mistake,Mortal Love,0.0608,0.594;
4GlZRh8EponmlK6na0yuqt,goth,Still Waters Run Deep,The 69 Eyes,0.32,0.749;
6D4wIYiIziq6m2Qh9mgF1L,goth,Disposable Teens,Marilyn Manson,0.459,0.939;
0Vqv34WyEbmmzcP4hRC5r7,goth,Amelia,The Mission,0.439,0.7;
3vTAxAehUcKMFRhnqowb88,goth,What You Want,Evanescence,0.479,0.919;
6V3PRwXmxylsDnDDvBpCU4,goth,Sweet Curse,ReVamp,0.188,0.655;
6eb2kEFO4SsyUTlFMU1ZZF,goth,Never Ending Story - Extended Version,Within Temptation,0.105,0.326;
